,Event,Catalog,Detector_short,Detector,Data_source,Sample_rate,Duration,Time_start,Url
0,GW150914,GWTC-1-confident,H,H1,GWOSC,16384.0,32.0,1126259447.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW150914/v3/H-H1_GWOSC_16KHZ_R1-1126259447-32.hdf5
1,GW150914,GWTC-1-confident,H,H1,GWOSC,16384.0,4096.0,1126257415.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW150914/v3/H-H1_GWOSC_16KHZ_R1-1126257415-4096.hdf5
2,GW150914,GWTC-1-confident,L,L1,GWOSC,16384.0,32.0,1126259447.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW150914/v3/L-L1_GWOSC_16KHZ_R1-1126259447-32.hdf5
3,GW150914,GWTC-1-confident,L,L1,GWOSC,16384.0,4096.0,1126257415.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW150914/v3/L-L1_GWOSC_16KHZ_R1-1126257415-4096.hdf5
4,GW151012,GWTC-1-confident,H,H1,GWOSC,16384.0,32.0,1128678885.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW151012/v3/H-H1_GWOSC_16KHZ_R1-1128678885-32.hdf5
5,GW151012,GWTC-1-confident,H,H1,GWOSC,16384.0,4096.0,1128676853.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW151012/v3/H-H1_GWOSC_16KHZ_R1-1128676853-4096.hdf5
6,GW151012,GWTC-1-confident,L,L1,GWOSC,16384.0,32.0,1128678885.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW151012/v3/L-L1_GWOSC_16KHZ_R1-1128678885-32.hdf5
7,GW151012,GWTC-1-confident,L,L1,GWOSC,16384.0,4096.0,1128676853.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW151012/v3/L-L1_GWOSC_16KHZ_R1-1128676853-4096.hdf5
8,GW151226,GWTC-1-confident,H,H1,GWOSC,16384.0,32.0,1135136335.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW151226/v2/H-H1_GWOSC_16KHZ_R1-1135136335-32.hdf5
9,GW151226,GWTC-1-confident,H,H1,GWOSC,16384.0,4096.0,1135134303.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW151226/v2/H-H1_GWOSC_16KHZ_R1-1135134303-4096.hdf5
10,GW151226,GWTC-1-confident,L,L1,GWOSC,16384.0,32.0,1135136335.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW151226/v2/L-L1_GWOSC_16KHZ_R1-1135136335-32.hdf5
11,GW151226,GWTC-1-confident,L,L1,GWOSC,16384.0,4096.0,1135134303.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW151226/v2/L-L1_GWOSC_16KHZ_R1-1135134303-4096.hdf5
12,GW170104,GWTC-1-confident,H,H1,GWOSC,16384.0,32.0,1167559921.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170104/v2/H-H1_GWOSC_16KHZ_R1-1167559921-32.hdf5
13,GW170104,GWTC-1-confident,H,H1,GWOSC,16384.0,4096.0,1167557889.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170104/v2/H-H1_GWOSC_16KHZ_R1-1167557889-4096.hdf5
14,GW170104,GWTC-1-confident,L,L1,GWOSC,16384.0,32.0,1167559921.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170104/v2/L-L1_GWOSC_16KHZ_R1-1167559921-32.hdf5
15,GW170104,GWTC-1-confident,L,L1,GWOSC,16384.0,4096.0,1167557889.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170104/v2/L-L1_GWOSC_16KHZ_R1-1167557889-4096.hdf5
16,GW170608,GWTC-1-confident,H,H1,GWOSC,16384.0,32.0,1180922479.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170608/v3/H-H1_GWOSC_16KHZ_R1-1180922479-32.hdf5
17,GW170608,GWTC-1-confident,H,H1,GWOSC,16384.0,4096.0,1180920447.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170608/v3/H-H1_GWOSC_16KHZ_R1-1180920447-4096.hdf5
18,GW170608,GWTC-1-confident,L,L1,GWOSC,16384.0,32.0,1180922479.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170608/v3/L-L1_GWOSC_16KHZ_R1-1180922479-32.hdf5
19,GW170608,GWTC-1-confident,L,L1,GWOSC,16384.0,4096.0,1180920447.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170608/v3/L-L1_GWOSC_16KHZ_R1-1180920447-4096.hdf5
20,GW170729,GWTC-1-confident,H,H1,GWOSC,16384.0,32.0,1185389792.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170729/v1/H-H1_GWOSC_16KHZ_R1-1185389792-32.hdf5
21,GW170729,GWTC-1-confident,H,H1,GWOSC,16384.0,4096.0,1185387760.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170729/v1/H-H1_GWOSC_16KHZ_R1-1185387760-4096.hdf5
22,GW170729,GWTC-1-confident,L,L1,GWOSC,16384.0,32.0,1185389792.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170729/v1/L-L1_GWOSC_16KHZ_R1-1185389792-32.hdf5
23,GW170729,GWTC-1-confident,L,L1,GWOSC,16384.0,4096.0,1185387760.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170729/v1/L-L1_GWOSC_16KHZ_R1-1185387760-4096.hdf5
24,GW170729,GWTC-1-confident,V,V1,GWOSC,16384.0,32.0,1185389792.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170729/v1/V-V1_GWOSC_16KHZ_R1-1185389792-32.hdf5
25,GW170729,GWTC-1-confident,V,V1,GWOSC,16384.0,4096.0,1185387760.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170729/v1/V-V1_GWOSC_16KHZ_R1-1185387760-4096.hdf5
26,GW170809,GWTC-1-confident,H,H1,GWOSC,16384.0,32.0,1186302504.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170809/v1/H-H1_GWOSC_16KHZ_R1-1186302504-32.hdf5
27,GW170809,GWTC-1-confident,H,H1,GWOSC,16384.0,4096.0,1186300472.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170809/v1/H-H1_GWOSC_16KHZ_R1-1186300472-4096.hdf5
28,GW170809,GWTC-1-confident,L,L1,GWOSC,16384.0,32.0,1186302504.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170809/v1/L-L1_GWOSC_16KHZ_R1-1186302504-32.hdf5
29,GW170809,GWTC-1-confident,L,L1,GWOSC,16384.0,4096.0,1186300472.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170809/v1/L-L1_GWOSC_16KHZ_R1-1186300472-4096.hdf5
30,GW170809,GWTC-1-confident,V,V1,GWOSC,16384.0,32.0,1186302504.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170809/v1/V-V1_GWOSC_16KHZ_R1-1186302504-32.hdf5
31,GW170809,GWTC-1-confident,V,V1,GWOSC,16384.0,4096.0,1186300472.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170809/v1/V-V1_GWOSC_16KHZ_R1-1186300472-4096.hdf5
32,GW170814,GWTC-1-confident,H,H1,GWOSC,16384.0,32.0,1186741846.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170814/v3/H-H1_GWOSC_16KHZ_R1-1186741846-32.hdf5
33,GW170814,GWTC-1-confident,H,H1,GWOSC,16384.0,4096.0,1186739814.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170814/v3/H-H1_GWOSC_16KHZ_R1-1186739814-4096.hdf5
34,GW170814,GWTC-1-confident,L,L1,GWOSC,16384.0,32.0,1186741846.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170814/v3/L-L1_GWOSC_16KHZ_R1-1186741846-32.hdf5
35,GW170814,GWTC-1-confident,L,L1,GWOSC,16384.0,4096.0,1186739814.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170814/v3/L-L1_GWOSC_16KHZ_R1-1186739814-4096.hdf5
36,GW170814,GWTC-1-confident,V,V1,GWOSC,16384.0,32.0,1186741846.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170814/v3/V-V1_GWOSC_16KHZ_R1-1186741846-32.hdf5
37,GW170814,GWTC-1-confident,V,V1,GWOSC,16384.0,4096.0,1186739814.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170814/v3/V-V1_GWOSC_16KHZ_R1-1186739814-4096.hdf5
40,GW170817,GWTC-1-confident,H,H1,GWOSC,16384.0,32.0,1187008867.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170817/v3/H-H1_GWOSC_16KHZ_R1-1187008867-32.hdf5
41,GW170817,GWTC-1-confident,H,H1,GWOSC,16384.0,4096.0,1187006835.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170817/v3/H-H1_GWOSC_16KHZ_R1-1187006835-4096.hdf5
42,GW170817,GWTC-1-confident,L,L1,GWOSC,16384.0,32.0,1187008867.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170817/v3/L-L1_GWOSC_16KHZ_R1-1187008867-32.hdf5
43,GW170817,GWTC-1-confident,L,L1,GWOSC,16384.0,4096.0,1187006835.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170817/v3/L-L1_GWOSC_16KHZ_R1-1187006835-4096.hdf5
44,GW170817,GWTC-1-confident,V,V1,GWOSC,16384.0,32.0,1187008867.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170817/v3/V-V1_GWOSC_16KHZ_R1-1187008867-32.hdf5
45,GW170817,GWTC-1-confident,V,V1,GWOSC,16384.0,4096.0,1187006835.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170817/v3/V-V1_GWOSC_16KHZ_R1-1187006835-4096.hdf5
46,GW170818,GWTC-1-confident,H,H1,GWOSC,16384.0,32.0,1187058312.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170818/v1/H-H1_GWOSC_16KHZ_R1-1187058312-32.hdf5
47,GW170818,GWTC-1-confident,H,H1,GWOSC,16384.0,4096.0,1187056280.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170818/v1/H-H1_GWOSC_16KHZ_R1-1187056280-4096.hdf5
48,GW170818,GWTC-1-confident,L,L1,GWOSC,16384.0,32.0,1187058312.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170818/v1/L-L1_GWOSC_16KHZ_R1-1187058312-32.hdf5
49,GW170818,GWTC-1-confident,L,L1,GWOSC,16384.0,4096.0,1187056280.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170818/v1/L-L1_GWOSC_16KHZ_R1-1187056280-4096.hdf5
50,GW170818,GWTC-1-confident,V,V1,GWOSC,16384.0,32.0,1187058312.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170818/v1/V-V1_GWOSC_16KHZ_R1-1187058312-32.hdf5
51,GW170818,GWTC-1-confident,V,V1,GWOSC,16384.0,4096.0,1187056280.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170818/v1/V-V1_GWOSC_16KHZ_R1-1187056280-4096.hdf5
52,GW170823,GWTC-1-confident,H,H1,GWOSC,16384.0,32.0,1187529241.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170823/v1/H-H1_GWOSC_16KHZ_R1-1187529241-32.hdf5
53,GW170823,GWTC-1-confident,H,H1,GWOSC,16384.0,4096.0,1187527209.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170823/v1/H-H1_GWOSC_16KHZ_R1-1187527209-4096.hdf5
54,GW170823,GWTC-1-confident,L,L1,GWOSC,16384.0,32.0,1187529241.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170823/v1/L-L1_GWOSC_16KHZ_R1-1187529241-32.hdf5
55,GW170823,GWTC-1-confident,L,L1,GWOSC,16384.0,4096.0,1187527209.0,https://www.gw-openscience.org/eventapi/json/GWTC-1-confident/GW170823/v1/L-L1_GWOSC_16KHZ_R1-1187527209-4096.hdf5
56,GW190403_051519,GWTC-2.1-confident,H,H1,GWOSC,16384.0,32.0,1238303722.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190403_051519/v1/H-H1_GWOSC_16KHZ_R1-1238303722-32.hdf5
57,GW190403_051519,GWTC-2.1-confident,H,H1,GWOSC,16384.0,4096.0,1238301690.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190403_051519/v1/H-H1_GWOSC_16KHZ_R1-1238301690-4096.hdf5
58,GW190403_051519,GWTC-2.1-confident,L,L1,GWOSC,16384.0,32.0,1238303722.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190403_051519/v1/L-L1_GWOSC_16KHZ_R1-1238303722-32.hdf5
59,GW190403_051519,GWTC-2.1-confident,L,L1,GWOSC,16384.0,4096.0,1238301690.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190403_051519/v1/L-L1_GWOSC_16KHZ_R1-1238301690-4096.hdf5
60,GW190408_181802,GWTC-2.1-confident,H,H1,GWOSC,16384.0,32.0,1238782685.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190408_181802/v2/H-H1_GWOSC_16KHZ_R1-1238782685-32.hdf5
61,GW190408_181802,GWTC-2.1-confident,H,H1,GWOSC,16384.0,4096.0,1238780653.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190408_181802/v2/H-H1_GWOSC_16KHZ_R1-1238780653-4096.hdf5
62,GW190408_181802,GWTC-2.1-confident,L,L1,GWOSC,16384.0,32.0,1238782685.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190408_181802/v2/L-L1_GWOSC_16KHZ_R1-1238782685-32.hdf5
63,GW190408_181802,GWTC-2.1-confident,L,L1,GWOSC,16384.0,4096.0,1238780653.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190408_181802/v2/L-L1_GWOSC_16KHZ_R1-1238780653-4096.hdf5
64,GW190408_181802,GWTC-2.1-confident,V,V1,GWOSC,16384.0,32.0,1238782685.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190408_181802/v2/V-V1_GWOSC_16KHZ_R1-1238782685-32.hdf5
65,GW190408_181802,GWTC-2.1-confident,V,V1,GWOSC,16384.0,4096.0,1238780653.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190408_181802/v2/V-V1_GWOSC_16KHZ_R1-1238780653-4096.hdf5
66,GW190412,GWTC-2.1-confident,H,H1,GWOSC,16384.0,32.0,1239082247.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190412/v4/H-H1_GWOSC_16KHZ_R1-1239082247-32.hdf5
67,GW190412,GWTC-2.1-confident,H,H1,GWOSC,16384.0,4096.0,1239080215.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190412/v4/H-H1_GWOSC_16KHZ_R1-1239080215-4096.hdf5
68,GW190412,GWTC-2.1-confident,L,L1,GWOSC,16384.0,32.0,1239082247.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190412/v4/L-L1_GWOSC_16KHZ_R1-1239082247-32.hdf5
69,GW190412,GWTC-2.1-confident,L,L1,GWOSC,16384.0,4096.0,1239080215.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190412/v4/L-L1_GWOSC_16KHZ_R1-1239080215-4096.hdf5
70,GW190412,GWTC-2.1-confident,V,V1,GWOSC,16384.0,32.0,1239082247.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190412/v4/V-V1_GWOSC_16KHZ_R1-1239082247-32.hdf5
71,GW190412,GWTC-2.1-confident,V,V1,GWOSC,16384.0,4096.0,1239080215.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190412/v4/V-V1_GWOSC_16KHZ_R1-1239080215-4096.hdf5
72,GW190413_052954,GWTC-2.1-confident,H,H1,GWOSC,16384.0,32.0,1239168597.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190413_052954/v2/H-H1_GWOSC_16KHZ_R1-1239168597-32.hdf5
73,GW190413_052954,GWTC-2.1-confident,H,H1,GWOSC,16384.0,4096.0,1239166565.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190413_052954/v2/H-H1_GWOSC_16KHZ_R1-1239166565-4096.hdf5
74,GW190413_052954,GWTC-2.1-confident,L,L1,GWOSC,16384.0,32.0,1239168597.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190413_052954/v2/L-L1_GWOSC_16KHZ_R1-1239168597-32.hdf5
75,GW190413_052954,GWTC-2.1-confident,L,L1,GWOSC,16384.0,4096.0,1239166565.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190413_052954/v2/L-L1_GWOSC_16KHZ_R1-1239166565-4096.hdf5
76,GW190413_134308,GWTC-2.1-confident,H,H1,GWOSC,16384.0,32.0,1239198191.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190413_134308/v2/H-H1_GWOSC_16KHZ_R1-1239198191-32.hdf5
77,GW190413_134308,GWTC-2.1-confident,H,H1,GWOSC,16384.0,4096.0,1239196159.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190413_134308/v2/H-H1_GWOSC_16KHZ_R1-1239196159-4096.hdf5
78,GW190413_134308,GWTC-2.1-confident,L,L1,GWOSC,16384.0,32.0,1239198191.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190413_134308/v2/L-L1_GWOSC_16KHZ_R1-1239198191-32.hdf5
79,GW190413_134308,GWTC-2.1-confident,L,L1,GWOSC,16384.0,4096.0,1239196159.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190413_134308/v2/L-L1_GWOSC_16KHZ_R1-1239196159-4096.hdf5
80,GW190413_134308,GWTC-2.1-confident,V,V1,GWOSC,16384.0,32.0,1239198191.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190413_134308/v2/V-V1_GWOSC_16KHZ_R1-1239198191-32.hdf5
81,GW190413_134308,GWTC-2.1-confident,V,V1,GWOSC,16384.0,4096.0,1239196159.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190413_134308/v2/V-V1_GWOSC_16KHZ_R1-1239196159-4096.hdf5
82,GW190421_213856,GWTC-2.1-confident,H,H1,GWOSC,16384.0,32.0,1239917939.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190421_213856/v2/H-H1_GWOSC_16KHZ_R1-1239917939-32.hdf5
83,GW190421_213856,GWTC-2.1-confident,H,H1,GWOSC,16384.0,4096.0,1239915907.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190421_213856/v2/H-H1_GWOSC_16KHZ_R1-1239915907-4096.hdf5
84,GW190421_213856,GWTC-2.1-confident,L,L1,GWOSC,16384.0,32.0,1239917939.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190421_213856/v2/L-L1_GWOSC_16KHZ_R1-1239917939-32.hdf5
85,GW190421_213856,GWTC-2.1-confident,L,L1,GWOSC,16384.0,4096.0,1239915907.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190421_213856/v2/L-L1_GWOSC_16KHZ_R1-1239915907-4096.hdf5
86,GW190425,GWTC-2.1-confident,L,L1,GWOSC,16384.0,32.0,1240215487.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190425/v3/L-L1_GWOSC_16KHZ_R1-1240215487-32.hdf5
87,GW190425,GWTC-2.1-confident,L,L1,GWOSC,16384.0,4096.0,1240213455.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190425/v3/L-L1_GWOSC_16KHZ_R1-1240213455-4096.hdf5
88,GW190425,GWTC-2.1-confident,V,V1,GWOSC,16384.0,32.0,1240215487.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190425/v3/V-V1_GWOSC_16KHZ_R1-1240215487-32.hdf5
89,GW190425,GWTC-2.1-confident,V,V1,GWOSC,16384.0,4096.0,1240213455.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190425/v3/V-V1_GWOSC_16KHZ_R1-1240213455-4096.hdf5
90,GW190426_190642,GWTC-2.1-confident,H,H1,GWOSC,16384.0,32.0,1240340805.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190426_190642/v1/H-H1_GWOSC_16KHZ_R1-1240340805-32.hdf5
91,GW190426_190642,GWTC-2.1-confident,H,H1,GWOSC,16384.0,4096.0,1240338773.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190426_190642/v1/H-H1_GWOSC_16KHZ_R1-1240338773-4096.hdf5
92,GW190426_190642,GWTC-2.1-confident,L,L1,GWOSC,16384.0,32.0,1240340805.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190426_190642/v1/L-L1_GWOSC_16KHZ_R1-1240340805-32.hdf5
93,GW190426_190642,GWTC-2.1-confident,L,L1,GWOSC,16384.0,4096.0,1240338773.0,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190426_190642/v1/L-L1_GWOSC_16KHZ_R1-1240338773-4096.hdf5
